"ID","ID_RD","Tree_type","Vegetation_type","location_group","Ecoregion_Udvardy","Ecoregion_WWF","Division_Bailey","Zone_Holdridge","Bioecological_zones_Bangladesh_IUCN","Speciesgroup_ID","DBH_cm","H_m","Collar_girth","CD_m","Veg_Component","B","Bd","Bg","Bt","L","Rb","Rf","Rm","S","T","F","F_Bole_kg","F_Branch_kg","F_Foliage_kg","F_Foliage_and_twigs_kg","F_Bark_kg","F_Fruit_kg","F_Stump_kg","F_Buttress_kg","F_Roots_kg","Volume_m3","Volume_bole_m3","WD_AVG_gcm3","D_Bole_kg","D_Foliage_g","D_Foliage_kg","D_Branch_g","D_Branch_kg","D_Bark_g","D_Bark_kg","D_Stem_with_Bark_g","D_Stem_without_Bark_g","D_Stem_without_Bark_kg","D_Stump_kg","D_Buttress_kg","D_Roots_kg","ABG_g","ABG_kg","BGB_kg","ID_Reference","Contributor","Remark"
207,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7.5","4.8","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
208,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"8.1","6","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.94","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
209,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.6","3.28","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.39","NA","NA","NA","NA","NA","NA",151,"1","NA"
210,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.8","3.1","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.37","NA","NA","NA","NA","NA","NA",151,"1","NA"
211,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.11","3.34","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.77","NA","NA","NA","NA","NA","NA",151,"1","NA"
212,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.3","3.85","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.59","NA","NA","NA","NA","NA","NA",151,"1","NA"
213,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"5.3","4.27","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.99","NA","NA","NA","NA","NA","NA",151,"1","NA"
214,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.2","4.93","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.03","NA","NA","NA","NA","NA","NA",151,"1","NA"
215,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.3","4.91","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.33","NA","NA","NA","NA","NA","NA",151,"1","NA"
216,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.5","4.7","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.86","NA","NA","NA","NA","NA","NA",151,"1","NA"
217,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"10.4","5.5","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.24","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
218,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"10.7","6.22","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
219,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"10.8","6.46","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.61","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
220,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"12.5","5.46","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.39","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
221,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"15","6.65","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16.43","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
222,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.1","2.2","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.02","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
223,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.7","1.87","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.04","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
224,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.8","2.37","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.05","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
225,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2","2.35","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.07","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
226,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.1","2.24","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.08","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
227,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.2","2.77","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.1","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
228,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.4","2.38","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.08","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
229,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.5","3","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.13","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
230,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3","2.7","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.18","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
231,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.1","3.46","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.17","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
232,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.3","2.08","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.16","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
233,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.4","3.05","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.16","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
234,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.6","3.28","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.22","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
235,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.8","3.1","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.21","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
236,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.11","3.34","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.27","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
237,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.3","3.85","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.25","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
238,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"5.3","4.27","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.46","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
239,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.2","4.93","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.78","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
240,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.3","4.91","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.83","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
241,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.5","4.7","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.91","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
242,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7","4.4","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.91","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
243,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7.3","5.42","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.08","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
244,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7.5","4.8","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.17","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
245,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"8.1","6","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.47","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
246,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"10.4","5.5","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.68","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
247,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"10.7","6.22","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.57","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
248,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"10.8","6.46","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.63","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
249,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"12.5","5.46","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.23","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
250,19,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"15","6.65","NA","NA","Oven-dried biomass","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.74","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
251,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.1","2.2","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.16","NA","NA","NA","NA","NA","NA",151,"1","NA"
252,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.7","1.87","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.28","NA","NA","NA","NA","NA","NA",151,"1","NA"
253,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.8","2.37","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.33","NA","NA","NA","NA","NA","NA",151,"1","NA"
254,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2","2.35","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.43","NA","NA","NA","NA","NA","NA",151,"1","NA"
255,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.1","2.24","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.5","NA","NA","NA","NA","NA","NA",151,"1","NA"
256,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.2","2.77","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.63","NA","NA","NA","NA","NA","NA",151,"1","NA"
257,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.4","2.38","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.54","NA","NA","NA","NA","NA","NA",151,"1","NA"
258,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.5","3","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.85","NA","NA","NA","NA","NA","NA",151,"1","NA"
259,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3","2.7","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.14","NA","NA","NA","NA","NA","NA",151,"1","NA"
260,20,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.1","3.46","NA","NA","Oven-dried biomass","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.1","NA","NA","NA","NA","NA","NA",151,"1","NA"
