"THANAME","UNINAME","DIV_CODE_1","DIST_COD_1","UPZ_CODE_1","UNI_CODE_1","Area_uni_m","ID"
"Gopalganj Sadar","Ward No-02",30,3035,303532,30353202,435003.70928203,2804
"Gopalganj Sadar","Ward No-03",30,3035,303532,30353203,1320229.30832091,2805
"Gopalganj Sadar","Ward No-04",30,3035,303532,30353204,888189.1710921,2806
"Gopalganj Sadar","Ward No-05",30,3035,303532,30353205,506197.75808774,2807
"Gopalganj Sadar","Ward No-06",30,3035,303532,30353206,1231550.34184494,2808
"Gopalganj Sadar","Ward No-07",30,3035,303532,30353207,2542762.32184278,2809
"Gopalganj Sadar","Ward No-08",30,3035,303532,30353208,2469502.54226483,2810
"Gopalganj Sadar","Ward No-09",30,3035,303532,30353209,2690141.46973182,2811
"Kashiani","Bethuri",30,3035,303543,30354311,20320805.7685158,2812
"Kashiani","Fukura",30,3035,303543,30354313,27113236.2704335,2813
"Kashiani","Hatiara",30,3035,303543,30354320,12701678.1757391,2814
"Kashiani","Kashiani",30,3035,303543,30354327,21949979.052239,2815
"Kashiani","Maheshpur",30,3035,303543,30354340,36758105.7435776,2816
"Kashiani","Mamudpur",30,3035,303543,30354333,16574969.5942768,2817
"Kashiani","Nijamkandi",30,3035,303543,30354347,21136224.0676431,2818
"Kashiani","Orakandi",30,3035,303543,30354354,17669248.2325782,2819
"Kashiani","Parulia",30,3035,303543,30354361,18490639.4131413,2820
"Kashiani","Puisur",30,3035,303543,30354367,14922698.2472355,2821
"Kashiani","Rajpat",30,3035,303543,30354374,16554704.6806944,2822
"Kashiani","Ratail",30,3035,303543,30354381,26683689.8014175,2823
"Kashiani","Sajail",30,3035,303543,30354388,25960206.7502083,2824
"Kashiani","Singa",30,3035,303543,30354394,13616984.4615538,2825
"Kotali Para","Amtali",30,3035,303551,30355113,18508430.5170087,2826
"Kotali Para","Bandhabari",30,3035,303551,30355115,15703583.872888,2827
"Kotali Para","Ghagar",30,3035,303551,30355123,8981374.78661931,2828
"Kotali Para","Hiran",30,3035,303551,30355131,19500890.0669876,2829
"Kotali Para","Kalabari",30,3035,303551,30355139,49236416.7853424,2830
"Kotali Para","Kandi",30,3035,303551,30355147,55323553.1624322,2831
"Kotali Para","Kushla",30,3035,303551,30355155,28349370.1349227,2832
"Kotali Para","Pinjuri",30,3035,303551,30355163,33952098.3711894,2833
"Kotali Para","Radhaganj",30,3035,303551,30355171,27060834.5194148,2834
"Kotali Para","Ramshil",30,3035,303551,30355179,29886097.9648236,2835
"Kotali Para","Sadullapur",30,3035,303551,30355187,61659076.4038878,2836
"Kotali Para","Suagram",30,3035,303551,30355194,19080666.7378687,2837
"Kotali Para","Ward No-01",30,3035,303551,30355101,118421.89063974,2838
"Kotali Para","Ward No-02",30,3035,303551,30355102,205373.71439302,2839
"Kotali Para","Ward No-03",30,3035,303551,30355103,304559.93494933,2840
"Kotali Para","Ward No-04",30,3035,303551,30355104,228254.58956071,2841
"Kotali Para","Ward No-05",30,3035,303551,30355105,308426.39185003,2842
"Kotali Para","Ward No-06",30,3035,303551,30355106,274852.45910847,2843
"Kotali Para","Ward No-07",30,3035,303551,30355107,109806.46103088,2844
"Kotali Para","Ward No-08",30,3035,303551,30355108,225057.57700282,2845
"Kotali Para","Ward No-09",30,3035,303551,30355109,143876.31602236,2846
"Muksudpur","Bahugram",30,3035,303558,30355811,17694690.1806362,2847
"Muksudpur","Banshbaria",30,3035,303558,30355816,15008422.4632062,2848
"Muksudpur","Batikamari",30,3035,303558,30355822,15004223.4011893,2849
"Muksudpur","Bhabrasur",30,3035,303558,30355810,13555539.5114439,2850
"Muksudpur","Dignagar",30,3035,303558,30355827,29415964.1485891,2851
"Muksudpur","Gobindapur",30,3035,303558,30355833,26892792.3016536,2852
"Muksudpur","Gohala",30,3035,303558,30355839,15710053.8369911,2853
"Muksudpur","Jalirpar",30,3035,303558,30355844,14982025.709295,2854
"Muksudpur","Kasalia",30,3035,303558,30355850,19712948.5061339,2855
"Muksudpur","Khandarpar",30,3035,303558,30355855,13739985.6709372,2856
"Muksudpur","Maharajpur",30,3035,303558,30355861,20911181.9158585,2857
"Muksudpur","Mochna",30,3035,303558,30355867,15708755.0349072,2858
"Muksudpur","Nanikshir",30,3035,303558,30355872,16165028.7087187,2859
"Muksudpur","Pasargati",30,3035,303558,30355878,16060877.3747174,2860
"Muksudpur","Raghdi",30,3035,303558,30355883,17390218.0865754,2861
"Muksudpur","Ujani",30,3035,303558,30355894,25027778.321762,2862
"Muksudpur","Ward No-01",30,3035,303558,30355801,3054303.44066574,2863
"Muksudpur","Ward No-02",30,3035,303558,30355802,2601575.27929052,2864
"Muksudpur","Ward No-03",30,3035,303558,30355803,2108331.44740236,2865
"Muksudpur","Ward No-04",30,3035,303558,30355804,666639.22474145,2866
"Muksudpur","Ward No-05",30,3035,303558,30355805,2299916.50567525,2867
