plot_id,plot_record_plot_date,plot_record_plot_date_year,plot_record_plot_date_month,plot_record_plot_date_day,plot_record_arriving_from,plot_record_arriving_from_qualifier,plot_record_arriving_from_label,plot_record_time_dep,plot_record_time_dep_hour,plot_record_time_dep_minute,plot_record_plot_do_from,plot_record_plot_do_from_qualifier,plot_record_plot_do_from_label,plot_record_time_start,plot_record_time_start_hour,plot_record_time_start_minute,location_zone,location_coordinate,location_coordinate_srs,location_coordinate_x,location_coordinate_y,location_plot_location,location_forest_admin_forest_div,location_forest_admin_forest_div_qualifier,location_forest_admin_forest_div_label,location_forest_admin_forest_rang,location_forest_admin_forest_rang_label,location_forest_admin_forest_beat,location_forest_admin_forest_beat_qualifier,location_forest_admin_forest_beat_label,location_forest_admin_forest_other,plot_details_plot_teamnbr,plot_details_plot_teamnbr_qualifier,plot_details_plot_teamnbr_label,plot_details_plot_leader,plot_details_plot_dleader,plot_details_plot_status,plot_details_plot_status_label,plot_details_plot_nonsample_reason,plot_details_plot_nonsample_reason_qualifier,plot_details_plot_nonsample_reason_label,plot_details_plot_access_sketch,rp_attributes_start_time_collection,rp_attributes_start_time_collection_hour,rp_attributes_start_time_collection_minute,rp_attributes_rp_subplot,rp_attributes_rp_subplot_label,rp_attributes_rp_type,rp_attributes_rp_type_qualifier,rp_attributes_rp_type_label,rp_attributes_rp_spp_code,rp_attributes_rp_spp_scientific_name,rp_attributes_rp_spp_vernacular_name,rp_attributes_rp_spp_language_code,rp_attributes_rp_spp_language_variety,rp_attributes_rp_dia,rp_attributes_rp_bearing,rp_attributes_rp_bearing_unit_name,rp_attributes_rp_dist,rp_attributes_rp_dist_unit_name,rp_attributes_rp_gps,rp_attributes_rp_gps_srs,rp_attributes_rp_gps_x,rp_attributes_rp_gps_y,rp_attributes_rp_pic,rp_attributes_rp_notes,plot_end_lf_sketch,plot_end_plot_to,plot_end_plot_to_qualifier,plot_end_plot_to_label,plot_end_plot_do_to,plot_end_plot_do_to_qualifier,plot_end_plot_do_to_label,plot_end_plot_notes,plot_end_end_time,plot_end_end_time_hour,plot_end_end_time_minute
1551,17/12/2016,2016,12,17,2,,Another plot / Other,07:11,7,11,,,,10:25,10,25,,SRID=EPSG:4326;POINT(92.358630 20.736678),EPSG:4326,93.05863,20.036678,"Chittagong
Cox'S Bazar
Teknaf
Sabrang",41,Chittagong Coastal Forest,Chittagong Coastal Forest,327,Teknaf Range,794,Shahparidwip,Shahparidwip,,3,,Inventory Team 3,"Moahammad sohal rana, ACF","Saiful islam, Fr.",3,Innacessible (LCCS parameters only),4,,Water,56_9250b500-49ca-4ee2-9dd6-874af0f4dc6f.jpg,11:29,11,29,,,,,,,,,,,,,,,,SRID=null;POINT(null null),,,,,,56_d22e19fb-c410-47bb-b308-5210a1d188c1.jpg,2,Plot No 311,Another plot / Other,,,,Inter tidal area,12:10,12,10
1552,17/12/2016,2016,12,17,2,Plot No 311,Another plot / Other,14:54,14,54,,,,15:39,15,39,,SRID=EPSG:4326;POINT(92.341963 20.786678),EPSG:4326,93.041963,20.086678,"Chittagong
Cox'S Bazar
Teknaf
Sabrang",41,Chittagong Coastal Forest,Chittagong Coastal Forest,327,Teknaf Range,794,Shahparidwip,Shahparidwip,,3,,Inventory Team 3,"Moahammad sohal rana, ACF","Saiful islam, Fr.",3,Innacessible (LCCS parameters only),4,,Water,57_b704ce46-19b8-4b66-9f6f-e018f8d8e4d1.jpg,11:29,11,29,,,,,,,,,,,,,,,,SRID=null;POINT(null null),,,,,,57_9cc8bf52-5494-42bb-a1ef-2ea863ab0c83.jpg,2,,Another plot / Other,,,,,16:34,16,34
311,17/12/2016,2016,12,17,2,Plot no 1551,Another plot / Other,12:15,12,15,,,,12:47,12,47,,SRID=EPSG:4326;POINT(92.341963 20.736678),EPSG:4326,93.041963,20.036678,"Chittagong
Cox'S Bazar
Teknaf
Sabrang",41,Chittagong Coastal Forest,Chittagong Coastal Forest,327,Teknaf Range,794,Shahparidwip,Shahparidwip,,3,,Inventory Team 3,"Mohammad Sohal Rana, ACF","Saiful islam, Fr.",3,Innacessible (LCCS parameters only),4,,Water,58_5bfd964c-f1d9-4883-883a-4f42e8b45ea4.jpg,11:29,11,29,,,,,,,,,,,,,,,,SRID=null;POINT(null null),,,,,,58_69ce3445-d22f-4cfb-b391-5e47cbc4cb64.jpg,2,Plot no 1552,Another plot / Other,,,,,14:49,14,49
312,18/12/2016,2016,12,18,2,,Another plot / Other,07:51,7,51,,,,09:40,9,40,,SRID=EPSG:4326;POINT(92.241963 20.911678),EPSG:4326,92.941963,20.211678,"Chittagong
Cox'S Bazar
Teknaf
Teknaf",27,Cox'sbazar South Forest,Cox'sbazar South  Forest,212,Shilkhali Range,999,Rajarchora,Other,"Nearest Samlapor beat, shilkhali range.",3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful islam, Fr.",1,Accessible - Sampled completely,,,,59_0f1792fd-4590-4002-9498-9d0f9a62e72f.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,52,,310,,SRID=EPSG:4326;POINT(20.909960 92.239670),EPSG:4326,20.90996,92.23967,59_85df4cd4-e00a-460b-923d-cdf98a733400.jpg,"Md. Aminullah, S/o Md. Jalil, vill. Noahakhali para. Boro dail union,  p.s. teknaf. Coxsbazar.",59_c6ed5fe2-290e-419a-a0b3-dc8b1867d778.jpg,2,,Another plot / Other,,,,,16:22,16,22
313,19/12/2016,2016,12,19,2,,Another plot / Other,08:26,8,26,,,,10:38,10,38,,SRID=EPSG:4326;POINT(92.241963 20.961678),EPSG:4326,92.941963,20.261678,"Chittagong
Cox'S Bazar
Teknaf
Teknaf",27,Cox'sbazar South Forest,Cox'sbazar South  Forest,211,Teknaf Range,999,Mochoni,Other,11 km south east from teknaf range,3,,Inventory Team 3,"Mohammad sohal rana, ACF (Due to another training , he is absence)","Saiful Islam, Fr.",1,Accessible - Sampled completely,,,,60_01eec41e-e111-4b4a-9ea1-a8799154b6ac.jpg,11:29,11,29,1,Centre,3,,Electricity Pole,,,,,,,267,,350,,SRID=EPSG:4326;POINT(20.961820 92.245320),EPSG:4326,20.96182,92.24532,60_25f26967-3ae0-4020-8ee4-a53f4596e981.jpg,,60_2aaeffca-04de-4064-86b4-0eeb54dc8c97.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,,15:54,15,54
1495,17/12/2016,2016,12,17,1,,FD Office,06:58,6,58,91,Char Kukri Mukri Range Office,Char Kukri Mukri Range Office,09:48,9,48,,SRID=EPSG:4326;POINT(90.625296 21.911678),EPSG:4326,91.325296,21.211678,"Barisal
Bhola
Char Fasson
Char Kukri Mukri",38,Bhola Coastal Forest,Bhola Coastal Forest,,,999,Kukrimukri,Other,,11,,Inventory Team 11,Md Farid Meah,Md Abu Sufian,1,Accessible - Sampled completely,,,,61_900ef988-41cd-45d1-a3ca-9b0923348ff2.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,26.7,103,,8,,SRID=EPSG:4326;POINT(90.625200 21.911660),EPSG:4326,90.6252,21.91166,61_57e044ef-3d58-4b7b-99c5-18ee598ef945.jpg,,61_05dd39d6-d382-42a2-84e1-cb35bd86e74f.jpg,2,,Another plot / Other,,,,,17:21,17,21
1498,18/12/2016,2016,12,18,1,,FD Office,07:03,7,3,91,Char Kukri Mukri Range Office,Char Kukri Mukri Range Office,10:42,10,42,,SRID=EPSG:4326;POINT(90.608630 21.986678),EPSG:4326,91.30863,21.286678,"Barisal
Bhola
Char Fasson
Char Manika",38,Bhola Coastal Forest,Bhola Coastal Forest,,,694,Kukrimukri,Kukrimukri,,11,,Inventory Team 11,Md Farid Meah,Md Abu Sufian,1,Accessible - Sampled completely,,,,62_f8f7c705-3394-424a-8381-44d0f0d81d09.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,53.8,220,,9.21,,SRID=EPSG:4326;POINT(90.608760 21.986760),EPSG:4326,90.60876,21.98676,62_334193e0-9e19-4e9e-b73c-dec61f6ae530.jpg,,62_67e6b7af-3e39-4993-85bf-8ec97a7491c8.jpg,1,,FD Office,91,Char Kukri Mukri Range Office,Char Kukri Mukri Range Office,,17:10,17,10
1716,13/12/2016,2016,12,13,2,hotel mohona,Another plot / Other,07:01,7,1,56,Jahajmara Range Office,Jahajmara Range Office,08:57,8,57,,SRID=EPSG:4326;POINT(91.091963 22.111678),EPSG:4326,91.791963,21.411678,"Chittagong
Noakhali
Hatiya
Jahajmara",40,Noakhali Coastal Forest,Noakhali Coastal Forest,310,Jahajmara Range,751,Char Kalam,Char Kalam,,13,,Inventory Team 13,Abul kalam Azad,Mizanur Rahman,1,Accessible - Sampled completely,,,,63_4549e131-205b-4f64-b5c9-ccee169bd4ad.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,38.1,260,,15.8,,SRID=EPSG:4326;POINT(91.092090 22.111660),EPSG:4326,91.09209,22.11166,63_3cba01a0-7fa8-40b6-b916-c5cbdc368f67.jpg,Northeast side of centre,63_b48fef00-b79c-4fcb-9edb-e776e3e057d7.jpg,1,,FD Office,56,Jahajmara Range Office,Jahajmara Range Office,,15:53,15,53
1709,19/12/2016,2016,12,19,1,,FD Office,07:20,7,20,999,Bashkhali beat Office,Other,09:03,9,3,,SRID=EPSG:4326;POINT(91.125296 22.511678),EPSG:4326,91.825296,21.811678,"Chittagong
Noakhali
Hatiya
Chandnandi",40,Noakhali Coastal Forest,Noakhali Coastal Forest,309,Charbata Range,999,bashkhali beat office,Other,Habibia range office,13,,Inventory Team 13,Abul kalam Azad,Mizanur Rahman,1,Accessible - Sampled completely,,,,64_ca0fd248-15c9-4550-a023-83c4ed0e4fc8.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,327,,27.3,,SRID=EPSG:4326;POINT(91.125490 22.511460),EPSG:4326,91.12549,22.51146,64_80b441ef-1da6-4ef0-b4d4-0a0ebd9cf034.jpg,northwesr corner of house .Kohinurer bari.ward no_6.Chanandi union.hatiya noakhali,64_473f2712-5637-4cb6-811a-1431e1e81dea.jpg,1,,FD Office,999,Bashkhali beat Office,Other,,16:36,16,36
1724,18/12/2016,2016,12,18,1,1708,FD Office,08:07,8,7,999,Bashkhali beat Office,Other,11:30,11,30,,SRID=EPSG:4326;POINT(91.191963 22.561678),EPSG:4326,91.891963,21.861678,"Chittagong
Noakhali
Subarnachar
Char Clerk",40,Noakhali Coastal Forest,Noakhali Coastal Forest,309,Charbata Range,999,bashkhali beat,Other,Habibia range office,13,,Inventory Team 13,Abul Kalam Azad,Mizanur Rahman,2,Partially accessible,4,,Water,65_57f9ba5a-b681-496f-836e-e2b46db6e944.jpg,11:29,11,29,2,North,4,,House/structure,,,,,,,320,,31.7,,SRID=EPSG:4326;POINT(91.192150 22.561810),EPSG:4326,91.19215,22.56181,65_53dd3c8d-b55d-42bf-8a46-43b43fb33dcd.jpg,Northwest corner of house.zituder bari.vill_nachirpur.p.o_ hatiya bazar.,65_1f4590f8-6562-45bb-a6c6-128f96e5cc07.jpg,1,,FD Office,999,Bashkhali beat Office,Other,,15:34,15,34
1704,22/12/2016,2016,12,22,1,,FD Office,07:47,7,47,999,Bashkhali beat Office,Other,10:38,10,38,,SRID=EPSG:4326;POINT(91.208630 22.661678),EPSG:4326,91.90863,21.961678,"Chittagong
Noakhali
Companiganj
Char Elahi",40,Noakhali Coastal Forest,Noakhali Coastal Forest,311,Char Alauddin Range,754,Char Alauddin HQ,Char Alauddin HQ,,13,,Inventory Team 13,Abul kalam Azad,Mizanur Rahman,1,Accessible - Sampled completely,,,,66_b4cf01c5-e2da-4abc-bab3-e72b29d31658.jpg,11:29,11,29,1,Centre,1,,Tree,ARE/Coc/nuc,Cocos nucifera,,,,31.2,284,,57,,SRID=EPSG:4326;POINT(91.209150 22.661540),EPSG:4326,91.20915,22.66154,66_656598a7-6bb6-4223-ac9a-bbcfe504f0bc.jpg,,66_c85931a9-3109-470c-ae83-3d12fb1801ca.jpg,1,,FD Office,999,Bashkhali beat Office,Other,,16:04,16,4
1721,21/12/2016,2016,12,21,1,,FD Office,08:30,8,30,999,Bashkhali beat Office,Other,10:31,10,31,,SRID=EPSG:4326;POINT(91.158630 22.686678),EPSG:4326,91.85863,21.986678,"Chittagong
Noakhali
Noakhali Sadar (Sudharam)
Noakhali",40,Noakhali Coastal Forest,Noakhali Coastal Forest,311,Char Alauddin Range,754,Char Alauddin HQ,Char Alauddin HQ,,13,,Inventory Team 13,Abul kalam Azad,Mizanur Rahman,1,Accessible - Sampled completely,,,,67_9f1a95f4-2716-4d09-916d-ccb5e0940f5d.jpg,11:29,11,29,1,Centre,1,,Tree,ARE/Pho/syl,Phoenix sylvestris,,,,29.8,225,,117,,SRID=EPSG:4326;POINT(91.159420 22.687430),EPSG:4326,91.15942,22.68743,67_0e442cbb-b53a-4847-a2a6-99e4fb589857.jpg,,67_cd2654cf-0ad5-44bd-a3d4-0feaf125b459.jpg,1,,FD Office,999,Barobakia beat Office,Other,,16:29,16,29
1725,23/12/2016,2016,12,23,1,,FD Office,07:06,7,6,999,Bashkhali beat Office,Other,09:06,9,6,,SRID=EPSG:4326;POINT(91.225296 22.611678),EPSG:4326,91.925296,21.911678,"Chittagong
Noakhali
Subarnachar
Char Clerk",40,Noakhali Coastal Forest,Noakhali Coastal Forest,311,Char Alauddin Range,754,Char Alauddin HQ,Char Alauddin HQ,,13,,Inventory Team 13,Abul Kalam Azad,Mizanur Rahman,1,Accessible - Sampled completely,,,,68_21aee604-b30c-44a1-b2fc-db08d6bc61d2.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,253,,36.6,,SRID=EPSG:4326;POINT(91.225560 22.611750),EPSG:4326,91.22556,22.61175,68_2b4b3f4a-a336-4b41-a017-47d3e8ef13e6.jpg,west side of the house (bariala Md.Ismail ).ward 7.mohamodpur.char clerk union.subarnachar .noahkhali,68_5d2a613e-c967-404c-94da-3931d4f55c12.jpg,1,,FD Office,999,Bashkhali beat Office,Other,,14:55,14,55
1717,11/12/2016,2016,12,11,1,,FD Office,07:19,7,19,56,Jahajmara Range Office,Jahajmara Range Office,08:19,8,19,,SRID=EPSG:4326;POINT(91.108630 22.136678),EPSG:4326,91.80863,21.436678,"Chittagong
Noakhali
Hatiya
Jahajmara",40,Noakhali Coastal Forest,Noakhali Coastal Forest,310,Jahajmara Range,751,Char Kalam,Char Kalam,,13,,Inventory Team 13,Abul kalam Azad,Mizanur Rahman,1,Accessible - Sampled completely,,,,69_7f1551ea-a2f9-4f0c-ac11-350b28396271.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,34.5,40,,13.42,,SRID=EPSG:4326;POINT(91.108570 22.136600),EPSG:4326,91.10857,22.1366,69_6e1015e0-23fc-4570-a16d-259620da1ccf.jpg,,69_0ebbf9fc-8750-4f89-bb75-42905b88b76b.jpg,1,,FD Office,56,Jahajmara Range Office,Jahajmara Range Office,,17:00,17,0
1718,15/12/2016,2016,12,15,1,,FD Office,07:05,7,5,999,char Osman,Other,09:04,9,4,,SRID=EPSG:4326;POINT(91.008630 22.086678),EPSG:4326,91.70863,21.386678,"Chittagong
Noakhali
Hatiya
Nijum Dip",40,Noakhali Coastal Forest,Noakhali Coastal Forest,310,Jahajmara Range,750,Char Osman,Char Osman,,13,,Inventory Team 13,Abul kalam azad,Mizanur rahman,1,Accessible - Sampled completely,,,,70_dd9e2cb5-ee14-4df8-94d5-535a2dfe4dc7.jpg,11:29,11,29,3,East,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,31.5,239,,50.9,,SRID=EPSG:4326;POINT(91.009030 22.086910),EPSG:4326,91.00903,22.08691,70_d5641627-83ff-4690-b2b9-b4a764fe108a.jpg,,70_ee87711b-37e8-4da0-897b-e4483b529f9a.jpg,1,,FD Office,999,char osman beat,Other,,16:26,16,26
1723,20/12/2016,2016,12,20,1,,FD Office,07:16,7,16,999,Bashkhali beat Office,Other,09:14,9,14,,SRID=EPSG:4326;POINT(91.158630 22.636678),EPSG:4326,91.85863,21.936678,"Chittagong
Noakhali
Subarnachar
Char Amanullah",40,Noakhali Coastal Forest,Noakhali Coastal Forest,309,Charbata Range,999,bashkhali beat office,Other,Habibia range office,13,,Inventory Team 13,Abul kalam Azad,Mizanur rahman,1,Accessible - Sampled completely,,,,71_ca97cdfc-f253-418c-8f90-b25f94f0880a.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,230,,37.29,,SRID=EPSG:4326;POINT(91.158850 22.636820),EPSG:4326,91.15885,22.63682,71_094c4afd-e194-4a2c-ad1d-9275afceff2e.jpg,Southwest corner of the hose.yusuf companyir bari.ward no 7. Char Amanullah .subarnachar.noahkhali.Azizia marketer east side,71_5151d3e9-27c4-47f6-a2e3-0f12f8452f20.jpg,1,,FD Office,999,Bashkhali beat Office,Other,,12:28,12,28
1713,12/12/2016,2016,12,12,2,hotel mohona,Another plot / Other,07:49,7,49,56,Jahajmara Range Office,Jahajmara Range Office,10:49,10,49,,SRID=EPSG:4326;POINT(91.025296 22.436678),EPSG:4326,91.725296,21.736678,"Chittagong
Noakhali
Hatiya
Harni",40,Noakhali Coastal Forest,Noakhali Coastal Forest,313,Nalchira Range,999,Gashierchar,Other,Dhalchar beat,13,,Inventory Team 13,Abul kalam azad,Mizanur Rahman,4,Non sampled,96,Pirate in the forest,Other,72_691430bb-c60e-4838-81bc-8cbfb9494110.jpg,11:29,11,29,,,,,,,,,,,,,,,,SRID=null;POINT(null null),,,,,,,2,hotel mohona,Another plot / Other,,,,Inaccessible,12:28,12,28
1708,17/12/2016,2016,12,17,1,,FD Office,07:37,7,37,999,bashkhali beat office,Other,08:33,8,33,,SRID=EPSG:4326;POINT(91.158630 22.561678),EPSG:4326,91.85863,21.861678,"Chittagong
Noakhali
Hatiya
Chandnandi",40,Noakhali Coastal Forest,Noakhali Coastal Forest,309,Charbata Range,999,bashkhali beat office,Other,Habibia range office,13,,Inventory Team 13,Abul kalam Azad,Mizanur Rahman,2,Partially accessible,4,,Water,73_d539fa5f-c340-4895-bd0e-307ddce7e265.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,222,,28.55,,SRID=EPSG:4326;POINT(91.159150 22.561870),EPSG:4326,91.15915,22.56187,73_109cb7bc-3e87-4e39-a65e-80e2979d888f.jpg,Northeast corner of centre  in subplot 3,73_14d13515-c6db-4190-8926-232b3e86e8e7.jpg,2,1724,Another plot / Other,,,,,16:23,16,23
1720,16/12/2016,2016,12,16,1,,FD Office,07:11,7,11,999,char Osman,Other,11:39,11,39,,SRID=EPSG:4326;POINT(91.075296 22.061678),EPSG:4326,91.775296,21.361678,"Chittagong
Noakhali
Hatiya
Nijum Dip",40,Noakhali Coastal Forest,Noakhali Coastal Forest,310,Jahajmara Range,750,Char Osman,Char Osman,,13,,Inventory Team 13,Abul kalam azad,Mizanur Rahman,1,Accessible - Sampled completely,,,,74_60fa93ca-10bb-4767-98b4-835d6b2fb753.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,30.5,153,,34.1,,SRID=EPSG:4326;POINT(91.075140 22.061960),EPSG:4326,91.07514,22.06196,74_ab9e699b-daa8-491c-86d4-1126b2d8ddd3.jpg,,74_8febb75a-8e0e-419b-b969-b0832889953a.jpg,1,,FD Office,56,Jahajmara Range Office,Jahajmara Range Office,,16:36,16,36
1719,14/12/2016,2016,12,14,1,,FD Office,10:35,10,35,999,char osman,Other,11:36,11,36,,SRID=EPSG:4326;POINT(91.008630 22.036678),EPSG:4326,91.70863,21.336678,"Chittagong
Noakhali
Hatiya
Nijum Dip",40,Noakhali Coastal Forest,Noakhali Coastal Forest,310,Jahajmara Range,750,Char Osman,Char Osman,,13,,Inventory Team 13,Abul kalam Azad,Mizanur Rahman,1,Accessible - Sampled completely,,,,75_507280bf-2a41-44a5-bbc6-f8213554bb4f.jpg,11:29,11,29,1,Centre,96,road,Other,SON/Son/ape,Sonneratia apetala,,,,,137,,59.4,,SRID=EPSG:4326;POINT(91.008270 22.037040),EPSG:4326,91.00827,22.03704,75_2116aba6-7f8d-45ad-9f6c-58cdbf76f909.jpg,shoto pul road nijumdip(main road),75_9ef944c6-da67-4e0d-8374-028d8b54b06c.jpg,1,,FD Office,999,char osman,Other,,16:52,16,52
1524,21/12/2016,2016,12,21,1,,FD Office,06:30,6,30,89,Daulat Khan Range Office,Daulat Khan Range Office,12:21,12,21,,SRID=EPSG:4326;POINT(90.825296 22.386678),EPSG:4326,91.525296,21.686678,"Barisal
Bhola
Tazumuddin
Chandpur",38,Bhola Coastal Forest,Bhola Coastal Forest,295,Daulatkhan Range,999,Tajumuddin Upajilla Nursery,Other,,11,,Inventory Team 11,Md. Farid meah,Md. Abu sufian,1,Accessible - Sampled completely,,,,76_ccebbd89-f15c-4bd9-aadb-f1e47b7d6adf.jpg,11:29,11,29,1,Centre,1,,Tree,MIM/Alb/pro,Albizia procera,,,,30.1,336,,42,,SRID=EPSG:4326;POINT(90.825500 22.386390),EPSG:4326,90.8255,22.38639,76_558538ee-90b3-497c-823c-558a861cdd81.jpg,,76_e971124d-015a-4d42-a765-8e2ba41dc81a.jpg,1,,FD Office,150,Bhola Coastal Division,Bhola Coastal Division,,15:50,15,50
1500,20/12/2016,2016,12,20,1,,FD Office,07:20,7,20,91,Char Kukri Mukri Range Office,Char Kukri Mukri Range Office,10:40,10,40,,SRID=EPSG:4326;POINT(90.591963 22.011678),EPSG:4326,91.291963,21.311678,"Barisal
Bhola
Char Fasson
Char Manika",38,Bhola Coastal Forest,Bhola Coastal Forest,297,Char Fasson Range,999,Char Manika,Other,,11,,Inventory Team 11,Md. Farid meah,Md. Abu sufian,1,Accessible - Sampled completely,,,,77_9ca61e28-07a1-4a32-b4c8-78c0cca24d77.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,38.2,237,,8,,SRID=EPSG:4326;POINT(90.591970 22.011700),EPSG:4326,90.59197,22.0117,77_29c7aaed-f755-4cd2-9fd0-3d0bfbbcd64d.jpg,,77_0ea2ab4a-5d31-4c9d-8d8b-39d24d83e420.jpg,1,,FD Office,91,Char Kukri Mukri Range Office,Char Kukri Mukri Range Office,,15:30,15,30
253,29/11/2016,2016,11,29,1,,FD Office,07:41,7,41,18,Dohajari Range Office,Dohajari Range Office,10:20,10,20,,SRID=EPSG:4326;POINT(92.141963 22.061678),EPSG:4326,92.841963,21.361678,"Chittagong
Chittagong
Lohagara
Padua",999,Chittagong South Forest Division,Other,196,Padua Range,510,Hangar,Hangar,,2,,Inventory Team 2,Md. Anisur Rahman,Uhlamong Chowdhury,1,Accessible - Sampled completely,,,,78_8f69d161-7968-41af-a35c-3724e7c6403f.jpg,11:29,11,29,1,Centre,1,,Tree,MIM/Aca/aur,Acacia auriculiformis,,,,8.8,171,,17.6,,SRID=EPSG:4326;POINT(92.141950 22.061810),EPSG:4326,92.14195,22.06181,78_dece862f-6f3d-4817-a9a6-78e72c994855.jpg,,78_00acb77b-d21a-46b7-a0a0-c3f74b39fdd0.jpg,1,,FD Office,18,Dohajari Range Office,Dohajari Range Office,"SP-1, SP-3 & SP-5 centres were in plain muddy grassland & SP-2, SP-4 centres were on slope of hill",15:50,15,50
44,06/01/2017,2017,1,6,1,,FD Office,07:30,7,30,128,Chandpai RO,Chandpai RO,11:00,11,0,,SRID=EPSG:4326;POINT(89.658630 22.386678),EPSG:4326,90.35863,21.686678,"Khulna
Bagerhat
Mongla
Sundarban",42,Sundarban East Forest,Sundarban East Forest,338,Chandpai Range,999,boddo mari tohal camp,Other,,9,,Inventory Team 9,Md.mahedi zzaman.Acf,Shahinoor rahman.Fr.,1,Accessible - Sampled completely,,,,79_d5db8b7b-5d68-4ab7-b203-ea017ab6dbdb.jpg,11:29,11,29,1,Centre,1,,Tree,VER/Avi/off,Avicennia officinalis,,,,39.5,280,,13.6,,SRID=EPSG:4326;POINT(89.658750 22.386660),EPSG:4326,89.65875,22.38666,79_cdc10fb3-8e86-46f1-99fc-6f0dc7b5c5df.jpg,,79_7b16f3b4-0dcb-4c1e-a50b-44b6e8882c47.jpg,1,,FD Office,128,Chandpai RO,Chandpai RO,,16:40,16,40
42,07/01/2017,2017,1,7,1,,FD Office,07:15,7,15,128,Chandpai RO,Chandpai RO,08:00,8,0,,SRID=EPSG:4326;POINT(89.675296 22.361678),EPSG:4326,90.375296,21.661678,"Khulna
Bagerhat
Mongla
Sundarban",42,Sundarban East Forest,Sundarban East Forest,338,Chandpai Range,999,chandpai station,Other,,9,,Inventory Team 9,Md.Mahedi zzaman. Acf,Shahinoor Rahman. Fr.,1,Accessible - Sampled completely,,,,80_3fbc0254-e23e-4f86-b952-3d3ff43b15e5.jpg,11:29,11,29,1,Centre,1,,Tree,STE/Hel/fom,Heritiera fomes,,,,30,157,,13.89,,SRID=EPSG:4326;POINT(89.675250 22.361810),EPSG:4326,89.67525,22.36181,,,80_3665dfcf-de96-4c12-bfb8-fad5dd489eef.jpg,1,,FD Office,128,Chandpai RO,Chandpai RO,,14:30,14,30
41,05/01/2017,2017,1,5,1,,FD Office,06:00,6,0,128,Chandpai RO,Chandpai RO,11:00,11,0,,SRID=EPSG:4326;POINT(89.641963 22.361678),EPSG:4326,90.341963,21.661678,"Khulna
Bagerhat
Mongla
Sundarban",42,Sundarban East Forest,Sundarban East Forest,338,Chandpai Range,999,nando bala camp,Other,,9,,Inventory Team 9,Md.mahedi zzaman Acf.,Shahinoor rahman. Fr.,2,Partially accessible,96,,Other,81_951a8762-77c9-46d9-a98f-ce390aa82e4c.jpg,11:29,11,29,1,Centre,1,,Tree,STE/Hel/fom,Heritiera fomes,,,,5.2,95,,3.5,,SRID=EPSG:4326;POINT(89.641950 22.361690),EPSG:4326,89.64195,22.36169,81_8f9ea98f-f2ad-476b-a7a8-a6049d9767ec.jpg,,,1,,FD Office,128,Chandpai RO,Chandpai RO,,16:25,16,25
486,26/12/2016,2016,12,26,1,,FD Office,09:00,9,0,999,karamjal,Other,12:17,12,17,,SRID=EPSG:4326;POINT(89.608630 22.336678),EPSG:4326,90.30863,21.636678,"Khulna
Khulna
Dacope
Khulna Range",42,Sundarban East Forest,Sundarban East Forest,338,Chandpai Range,999,karamjal station,Other,Moraposhur,4,,Inventory Team 4,Md. Sajjaduzzaman,Md. Rezaul Karim,1,Accessible - Sampled completely,,,,82_940036b6-5794-49e4-a03c-03e842f7240d.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,23.7,150,,2,,SRID=EPSG:4326;POINT(89.608630 22.336620),EPSG:4326,89.60863,22.33662,82_b3d7e07c-e023-42a8-857f-f5c820edc40c.jpg,Closer to the centre plot and witness object 2,82_9713959f-358f-46a3-9db1-9291e60f6a64.jpg,2,Mother Vessel,Another plot / Other,999,Moraposhur camp,Other,,17:15,17,15
